product_id,product_name,category_id,seller_id,brand,sku,price,cost,stock_quantity,created_at,is_active,batch_date
1222,Dowell Nonstick Pan Max,4,123,Dowell,SKU-HOM-001222,3052.74,2154.43,112,2025-10-03 08:59:43,True,full_load
1223,Puma Dumbbell Set Mini,13,115,Puma,SKU-SPO-001223,11306.91,8086.0,236,2023-12-18 02:43:56,True,full_load
1224,O'Reilly Mystery Novel Max,15,45,O'Reilly,SKU-BOO-001224,1288.01,712.8,482,2023-01-16 14:22:24,True,full_load
1225,Uniqlo Cotton T-Shirt Lite,9,138,Uniqlo,SKU-FAS-001225,1539.3,770.43,461,2024-08-12 05:01:09,True,full_load
1226,Under Armour Basketball Mini,13,155,Under Armour,SKU-SPO-001226,10138.04,5544.32,253,2025-05-02 05:06:31,False,full_load
1227,Hanabishi Air Fryer Plus,5,96,Hanabishi,SKU-HOM-001227,3981.34,2403.78,332,2023-03-22 14:42:15,True,full_load
1228,The Ordinary Shampoo Mini,11,74,The Ordinary,SKU-BEA-001228,995.91,526.16,300,2022-08-03 21:35:21,True,full_load
1229,Aozi Dog Leash Mini,20,49,Aozi,SKU-PET-001229,220.24,145.78,422,2025-09-26 04:50:03,True,full_load
1230,Tefal Wardrobe Organizer Max,4,193,Tefal,SKU-HOM-001230,8252.26,6017.84,214,2023-12-25 11:42:29,True,full_load
1231,Samsung Smartphone Pro,2,73,Samsung,SKU-ELE-001231,42712.54,30689.11,490,2022-02-04 23:52:54,True,full_load
1232,Monde Nissin Potato Chips Standard,17,108,Monde Nissin,SKU-FOO-001232,775.29,473.94,305,2023-04-24 15:44:48,True,full_load
1233,Oster Storage Box Standard,4,52,Oster,SKU-HOM-001233,10027.12,5198.83,386,2023-05-08 13:58:26,True,full_load
1234,Xiaomi Wireless Earbuds Lite,3,54,Xiaomi,SKU-ELE-001234,3896.7,2627.67,29,2024-07-02 23:40:17,True,full_load
1235,Dowell Nonstick Pan Lite,6,165,Dowell,SKU-HOM-001235,9124.5,4267.65,142,2025-08-15 03:31:27,True,full_load
1236,Cetaphil Lipstick Mini,11,105,Cetaphil,SKU-BEA-001236,2224.33,1614.19,259,2025-02-01 18:13:02,True,full_load
1237,Uniqlo Sneakers Mini,9,191,Uniqlo,SKU-FAS-001237,1802.44,829.3,268,2023-01-15 07:10:27,False,full_load
1238,Aozi Pet Shampoo Pro,19,86,Aozi,SKU-PET-001238,391.54,202.35,488,2023-06-16 05:03:39,True,full_load
1239,HarperCollins Self-Help Book Max,16,52,HarperCollins,SKU-BOO-001239,783.95,510.35,323,2022-02-19 13:00:27,True,full_load
1240,IKEA Nonstick Pan Mini,5,172,IKEA,SKU-HOM-001240,7473.74,5208.8,14,2023-12-26 13:12:48,True,full_load
1241,Penshoppe Slim Fit Jeans Standard,7,147,Penshoppe,SKU-FAS-001241,518.61,267.51,376,2022-04-04 02:21:08,True,full_load
1242,Mattel Educational Toy Standard,14,79,Mattel,SKU-KID-001242,928.98,735.41,307,2022-05-03 04:49:19,True,full_load
1243,Hanabishi Shoe Rack Mini,5,154,Hanabishi,SKU-HOM-001243,4259.67,2958.95,44,2022-05-05 19:39:27,True,full_load
1244,Acer Webcam Pro,1,175,Acer,SKU-ELE-001244,38721.4,19821.83,492,2025-03-09 08:06:43,True,full_load
1245,Aozi Dog Leash Standard,20,71,Aozi,SKU-PET-001245,3235.91,2000.39,373,2023-04-30 14:40:22,True,full_load
1246,Monde Nissin Chocolate Cookies Lite,18,115,Monde Nissin,SKU-FOO-001246,315.87,232.02,391,2024-09-25 14:40:14,True,full_load
1247,Aozi Dog Food Mini,20,131,Aozi,SKU-PET-001247,3235.8,2021.88,236,2025-01-24 07:56:48,True,full_load
1248,O'Reilly Self-Help Book Lite,16,106,O'Reilly,SKU-BOO-001248,1419.01,855.06,75,2025-10-07 11:31:35,True,full_load
1249,Acer Gaming Mouse Mini,1,5,Acer,SKU-ELE-001249,7156.14,4515.8,175,2023-09-20 18:32:20,False,full_load
1250,Acer Wireless Earbuds Lite,2,151,Acer,SKU-ELE-001250,38191.75,18262.54,316,2024-09-24 03:54:38,True,full_load
1251,Whiskas Cat Litter Plus,19,184,Whiskas,SKU-PET-001251,1901.41,1421.17,1,2022-12-26 17:05:03,True,full_load
1252,Whiskas Dog Leash Max,20,148,Whiskas,SKU-PET-001252,577.53,288.77,146,2025-11-11 22:41:26,True,full_load
1253,Simon & Schuster Self-Help Book Plus,16,81,Simon & Schuster,SKU-BOO-001253,1048.0,546.68,319,2023-01-11 21:15:48,True,full_load
1254,Whiskas Dog Food Mini,19,45,Whiskas,SKU-PET-001254,2513.7,1421.79,181,2022-03-27 02:54:40,True,full_load
1255,Jack 'n Jill Fruit Juice Max,18,23,Jack 'n Jill,SKU-FOO-001255,412.74,329.48,157,2022-02-20 01:40:41,True,full_load
1256,Adidas Hoodie Lite,9,116,Adidas,SKU-FAS-001256,2170.56,1066.55,429,2024-07-06 17:54:13,True,full_load
1257,Penshoppe Casual Polo Pro,9,117,Penshoppe,SKU-FAS-001257,2425.3,1426.5,233,2023-02-10 16:23:00,True,full_load
1258,Coca-Cola Chocolate Cookies Pro,17,78,Coca-Cola,SKU-FOO-001258,297.09,176.08,310,2023-05-24 11:09:50,True,full_load
1259,Maybelline Shampoo Plus,10,27,Maybelline,SKU-BEA-001259,1224.19,669.13,469,2022-09-16 14:57:10,True,full_load
1260,Nivea Shampoo Pro,10,130,Nivea,SKU-BEA-001260,2291.6,1362.06,182,2025-07-26 06:11:24,False,full_load
1261,Penshoppe Jogger Pants Max,8,138,Penshoppe,SKU-FAS-001261,1589.45,1210.45,473,2023-04-27 17:08:04,True,full_load
1262,Philips Air Fryer Standard,5,128,Philips,SKU-HOM-001262,3753.41,1859.34,46,2022-11-13 13:43:45,False,full_load
1263,Nestle Trail Mix Plus,18,94,Nestle,SKU-FOO-001263,301.66,185.0,4,2022-10-19 21:21:49,True,full_load
1264,Uniqlo Hoodie Mini,7,132,Uniqlo,SKU-FAS-001264,2798.25,1524.99,483,2025-10-31 04:36:14,False,full_load
1265,Uniqlo Slim Fit Jeans Mini,8,198,Uniqlo,SKU-FAS-001265,2727.29,1279.08,486,2022-11-23 06:45:40,True,full_load
1266,Simon & Schuster Mystery Novel Plus,16,135,Simon & Schuster,SKU-BOO-001266,1488.74,1062.34,250,2022-07-04 17:56:02,True,full_load
1267,Simon & Schuster Fantasy Novel Lite,15,84,Simon & Schuster,SKU-BOO-001267,1465.42,1105.94,414,2022-03-31 22:08:26,True,full_load
1268,Penshoppe Slim Fit Jeans Pro,9,78,Penshoppe,SKU-FAS-001268,3683.51,2078.33,192,2024-05-10 14:38:16,True,full_load
1269,Apple USB-C Charger Max,2,133,Apple,SKU-ELE-001269,34324.97,21738.48,388,2023-06-21 04:33:57,True,full_load
1270,Xiaomi Bluetooth Speaker Lite,2,56,Xiaomi,SKU-ELE-001270,2732.99,1619.99,159,2022-12-09 06:50:33,True,full_load
1271,Penguin Fantasy Novel Plus,15,147,Penguin,SKU-BOO-001271,1431.97,720.13,21,2025-04-04 01:16:31,True,full_load
1272,Decathlon Yoga Mat Mini,13,51,Decathlon,SKU-SPO-001272,2618.66,1999.5,197,2025-09-07 12:21:40,True,full_load
1273,Sony Smartphone Pro,1,33,Sony,SKU-ELE-001273,6863.3,4017.02,352,2022-06-09 16:31:31,True,full_load
1274,Aozi Cat Litter Standard,19,95,Aozi,SKU-PET-001274,1404.1,697.58,300,2025-07-29 12:59:51,True,full_load
1275,Adidas Yoga Mat Lite,12,27,Adidas,SKU-SPO-001275,13759.28,10213.91,79,2023-05-04 09:29:16,True,full_load
1276,Oster Storage Box Standard,6,50,Oster,SKU-HOM-001276,4651.88,3653.31,370,2023-04-05 09:21:00,True,full_load
1277,Coca-Cola Chocolate Cookies Mini,17,51,Coca-Cola,SKU-FOO-001277,264.98,187.33,328,2025-10-03 03:43:11,True,full_load
1278,Nestle Chocolate Cookies Mini,18,51,Nestle,SKU-FOO-001278,507.73,405.46,19,2022-12-14 03:04:53,True,full_load
1279,Pepsi Chocolate Cookies Max,17,79,Pepsi,SKU-FOO-001279,430.65,245.36,272,2023-11-16 23:50:51,True,full_load
1280,Apple Wireless Earbuds Lite,3,183,Apple,SKU-ELE-001280,43882.22,21664.57,379,2025-10-11 11:00:58,True,full_load
1281,Decathlon Dumbbell Set Plus,12,158,Decathlon,SKU-SPO-001281,13129.87,6692.58,160,2025-04-08 03:07:28,True,full_load
1282,Dowell Shoe Rack Pro,5,105,Dowell,SKU-HOM-001282,6842.03,3658.04,409,2025-03-10 00:23:23,True,full_load
1283,Penguin Fantasy Novel Plus,15,78,Penguin,SKU-BOO-001283,661.25,391.38,305,2022-10-13 11:08:46,True,full_load
1284,Under Armour Cycling Gloves Lite,12,37,Under Armour,SKU-SPO-001284,10165.56,8125.41,174,2023-02-19 14:46:42,True,full_load
1285,Royal Canin Dog Food Lite,19,107,Royal Canin,SKU-PET-001285,1910.88,963.49,375,2025-11-26 01:41:49,True,full_load
1286,Monde Nissin Chocolate Cookies Plus,18,6,Monde Nissin,SKU-FOO-001286,282.61,170.13,195,2025-03-08 07:24:15,False,full_load
1287,Pedigree Dog Food Standard,20,98,Pedigree,SKU-PET-001287,302.22,201.34,385,2025-10-22 14:24:50,True,full_load
1288,Sony Gaming Mouse Plus,1,180,Sony,SKU-ELE-001288,22593.52,14607.56,68,2023-01-24 10:51:53,True,full_load
1289,H&M Running Shoes Max,9,32,H&M,SKU-FAS-001289,2315.14,1576.66,257,2025-07-04 09:24:13,False,full_load
1290,Lego Educational Toy Mini,14,39,Lego,SKU-KID-001290,4853.38,3647.97,326,2025-12-12 09:31:32,True,full_load
1291,Monde Nissin Trail Mix Lite,17,167,Monde Nissin,SKU-FOO-001291,715.74,405.49,195,2025-04-25 06:49:57,False,full_load
1292,Decathlon Resistance Bands Plus,13,8,Decathlon,SKU-SPO-001292,6607.15,4652.66,254,2023-02-25 23:14:30,True,full_load
1293,Pedigree Dog Food Standard,20,182,Pedigree,SKU-PET-001293,3320.2,1841.74,291,2023-06-21 08:19:32,True,full_load
1294,Cetaphil Lipstick Pro,11,170,Cetaphil,SKU-BEA-001294,809.63,416.46,67,2025-03-26 17:12:58,True,full_load
1295,Pedigree Cat Litter Pro,20,117,Pedigree,SKU-PET-001295,1754.13,1212.66,15,2022-08-15 10:35:50,True,full_load
1296,Penshoppe Backpack Mini,9,166,Penshoppe,SKU-FAS-001296,1991.98,1439.63,173,2024-05-18 03:41:24,True,full_load
1297,Coca-Cola Potato Chips Pro,17,189,Coca-Cola,SKU-FOO-001297,452.94,206.77,237,2024-05-14 11:51:53,False,full_load
1298,Zara Casual Polo Standard,9,38,Zara,SKU-FAS-001298,2163.9,1517.85,171,2023-04-04 15:24:14,True,full_load
1299,Pedigree Pet Shampoo Plus,20,184,Pedigree,SKU-PET-001299,1850.01,1083.89,452,2024-03-05 22:17:28,False,full_load
1300,IKEA Dining Chair Plus,6,165,IKEA,SKU-HOM-001300,8449.66,4176.43,204,2024-03-12 14:11:20,True,full_load
1301,Samsung Smartphone Lite,2,98,Samsung,SKU-ELE-001301,8575.44,5055.2,88,2022-02-14 13:15:53,True,full_load
1302,Mattel Building Blocks Max,14,47,Mattel,SKU-KID-001302,1658.45,960.25,183,2025-05-01 14:54:17,True,full_load
1303,Oster Wardrobe Organizer Max,4,123,Oster,SKU-HOM-001303,3013.41,1977.29,310,2024-12-11 21:37:42,False,full_load
1304,Dowell Nonstick Pan Mini,5,11,Dowell,SKU-HOM-001304,6042.46,2846.85,42,2025-09-14 11:14:24,True,full_load
1305,Zara Casual Polo Max,7,187,Zara,SKU-FAS-001305,4218.61,2678.19,493,2023-09-02 04:08:04,True,full_load
1306,Pedigree Dog Food Max,19,53,Pedigree,SKU-PET-001306,1717.89,1310.73,321,2023-05-27 10:32:35,True,full_load
1307,Sony Mechanical Keyboard Lite,1,111,Sony,SKU-ELE-001307,25788.86,15105.5,251,2024-05-18 03:57:36,True,full_load
1308,Monde Nissin Fruit Juice Mini,17,131,Monde Nissin,SKU-FOO-001308,98.45,62.56,356,2023-10-24 02:19:24,False,full_load
1309,Xiaomi Bluetooth Speaker Pro,1,158,Xiaomi,SKU-ELE-001309,18373.98,11778.13,337,2023-08-28 20:07:31,False,full_load
1310,Coca-Cola Instant Coffee Lite,18,107,Coca-Cola,SKU-FOO-001310,759.84,545.44,452,2022-02-05 18:37:27,True,full_load
1311,Penshoppe Hoodie Lite,8,26,Penshoppe,SKU-FAS-001311,4181.14,3188.85,4,2023-08-17 17:05:49,False,full_load
1312,Simon & Schuster Self-Help Book Standard,15,124,Simon & Schuster,SKU-BOO-001312,1198.68,762.03,295,2025-03-16 18:40:49,True,full_load
1313,Hanabishi Nonstick Pan Pro,6,55,Hanabishi,SKU-HOM-001313,898.32,590.8,62,2023-05-27 12:06:42,True,full_load
1314,Cetaphil Conditioner Lite,10,187,Cetaphil,SKU-BEA-001314,2052.81,1181.4,408,2024-06-30 15:51:15,False,full_load
1315,Coca-Cola Trail Mix Pro,17,83,Coca-Cola,SKU-FOO-001315,576.78,286.87,291,2025-01-20 18:36:12,True,full_load
1316,Lego Puzzle Set Max,14,19,Lego,SKU-KID-001316,1475.03,985.84,288,2025-06-10 13:11:52,True,full_load
1317,Adidas Dumbbell Set Max,13,93,Adidas,SKU-SPO-001317,4609.26,3297.0,287,2022-07-19 01:37:19,True,full_load
1318,Penguin Self-Help Book Max,15,92,Penguin,SKU-BOO-001318,321.8,255.04,327,2022-12-01 01:45:06,True,full_load
1319,Royal Canin Cat Litter Pro,20,145,Royal Canin,SKU-PET-001319,1520.93,701.91,373,2024-10-18 09:40:27,True,full_load
1320,The Ordinary Sunscreen Lite,10,3,The Ordinary,SKU-BEA-001320,1037.31,520.92,264,2025-03-25 06:45:37,True,full_load
1321,Hasbro Puzzle Set Max,14,161,Hasbro,SKU-KID-001321,369.5,192.38,338,2024-12-05 23:04:42,True,full_load
1322,Puma Water Bottle Plus,12,43,Puma,SKU-SPO-001322,6525.37,4635.81,339,2024-04-10 18:38:42,True,full_load
1323,The Ordinary Moisturizer Plus,10,41,The Ordinary,SKU-BEA-001323,1119.57,563.76,461,2024-04-13 10:57:54,True,full_load
1324,Nestle Trail Mix Pro,18,196,Nestle,SKU-FOO-001324,267.29,154.84,125,2022-08-28 15:19:10,True,full_load
1325,Under Armour Cycling Gloves Lite,13,11,Under Armour,SKU-SPO-001325,1038.47,579.4,218,2023-06-17 14:18:06,True,full_load
1326,Nivea Lipstick Max,10,77,Nivea,SKU-BEA-001326,1219.76,582.24,253,2024-09-19 20:48:51,True,full_load
1327,JBL Smartphone Mini,2,157,JBL,SKU-ELE-001327,41677.59,23281.75,282,2025-05-30 09:55:16,True,full_load
1328,Cetaphil Serum Mini,10,69,Cetaphil,SKU-BEA-001328,396.23,302.13,294,2025-07-14 20:05:41,True,full_load
1329,Apple Mechanical Keyboard Mini,1,38,Apple,SKU-ELE-001329,14445.61,9754.22,102,2024-09-15 06:26:55,True,full_load
1330,Oster Electric Kettle Plus,5,123,Oster,SKU-HOM-001330,10467.37,4795.11,363,2025-05-08 00:21:30,True,full_load
1331,Adidas Cycling Gloves Plus,13,161,Adidas,SKU-SPO-001331,1007.58,667.87,250,2024-08-25 06:10:01,True,full_load
1332,O'Reilly Business Book Standard,16,182,O'Reilly,SKU-BOO-001332,1039.39,685.29,32,2024-12-01 09:38:29,True,full_load
1333,JBL Gaming Mouse Max,1,75,JBL,SKU-ELE-001333,40956.07,27770.47,165,2023-11-21 08:40:34,True,full_load
1334,Penguin Fantasy Novel Lite,15,192,Penguin,SKU-BOO-001334,1412.83,1021.05,217,2024-02-05 21:06:33,True,full_load
1335,Royal Canin Cat Toy Max,20,58,Royal Canin,SKU-PET-001335,2058.79,1292.38,403,2023-07-07 09:27:25,True,full_load
1336,Puma Water Bottle Max,13,197,Puma,SKU-SPO-001336,14960.83,10852.7,454,2023-04-28 15:00:31,True,full_load
1337,Under Armour Cycling Gloves Lite,12,104,Under Armour,SKU-SPO-001337,1711.67,1286.36,121,2023-10-25 23:03:41,False,full_load
1338,Nike Hoodie Mini,7,3,Nike,SKU-FAS-001338,4954.19,3004.75,258,2025-02-17 22:54:22,True,full_load
1339,IKEA Shoe Rack Pro,4,16,IKEA,SKU-HOM-001339,6084.24,3551.84,19,2025-07-24 10:13:49,True,full_load
1340,Simon & Schuster Fantasy Novel Max,15,189,Simon & Schuster,SKU-BOO-001340,1161.39,536.34,327,2024-10-10 04:03:52,True,full_load
1341,Adidas Resistance Bands Lite,13,72,Adidas,SKU-SPO-001341,9090.79,4831.89,388,2023-03-13 03:39:12,True,full_load
1342,L'Oreal Sunscreen Plus,11,191,L'Oreal,SKU-BEA-001342,2347.23,1476.71,85,2024-07-21 09:10:01,True,full_load
1343,Zara Cotton T-Shirt Lite,9,106,Zara,SKU-FAS-001343,2916.48,1619.19,266,2024-09-03 05:33:02,True,full_load
1344,Nike Yoga Mat Plus,13,112,Nike,SKU-SPO-001344,3630.48,2755.8,259,2025-09-20 02:12:16,False,full_load
1345,Lego Toy Car Pro,14,71,Lego,SKU-KID-001345,1902.96,1295.66,153,2025-11-14 14:51:41,True,full_load
1346,Simon & Schuster Mystery Novel Max,16,19,Simon & Schuster,SKU-BOO-001346,1397.3,890.93,123,2025-03-07 14:10:42,True,full_load
1347,Nivea Lipstick Plus,11,135,Nivea,SKU-BEA-001347,1591.59,997.85,53,2024-01-25 22:17:21,False,full_load
1348,Oster Air Fryer Max,5,84,Oster,SKU-HOM-001348,3150.42,2431.01,8,2025-09-30 04:47:03,True,full_load
1349,Adidas Jogger Pants Standard,7,150,Adidas,SKU-FAS-001349,3507.16,1603.24,455,2024-08-13 10:53:04,True,full_load
1350,O'Reilly Mystery Novel Max,15,69,O'Reilly,SKU-BOO-001350,634.13,337.18,24,2022-07-31 07:40:43,True,full_load
1351,Adidas Basketball Plus,13,192,Adidas,SKU-SPO-001351,13525.2,9378.28,406,2025-08-17 09:57:54,True,full_load
1352,Nike Slim Fit Jeans Lite,8,147,Nike,SKU-FAS-001352,3112.07,1846.94,78,2024-12-09 05:38:51,True,full_load
1353,Nivea Lipstick Plus,10,90,Nivea,SKU-BEA-001353,1505.18,898.56,473,2024-08-31 07:00:22,True,full_load
1354,Uniqlo Cotton T-Shirt Pro,9,129,Uniqlo,SKU-FAS-001354,3926.56,2849.75,450,2022-05-13 19:20:49,True,full_load
1355,Puma Water Bottle Plus,12,92,Puma,SKU-SPO-001355,14833.22,10385.14,336,2025-07-26 10:58:11,True,full_load
1356,IKEA Wardrobe Organizer Max,6,63,IKEA,SKU-HOM-001356,5411.86,3306.23,447,2023-06-13 10:58:57,True,full_load
1357,Apple Gaming Mouse Max,2,36,Apple,SKU-ELE-001357,43109.66,26800.6,213,2022-10-11 08:06:14,True,full_load
1358,Cetaphil Lipstick Max,11,156,Cetaphil,SKU-BEA-001358,498.8,363.74,262,2024-09-23 07:10:35,True,full_load
1359,Nivea Facial Cleanser Max,10,192,Nivea,SKU-BEA-001359,1770.95,1038.3,312,2024-05-21 18:15:25,True,full_load
1360,Nivea Conditioner Mini,10,6,Nivea,SKU-BEA-001360,748.77,416.35,341,2022-05-08 16:07:08,True,full_load
1361,Jack 'n Jill Chocolate Cookies Lite,17,145,Jack 'n Jill,SKU-FOO-001361,605.98,432.43,33,2024-02-24 07:00:31,True,full_load
1362,Cetaphil Facial Cleanser Pro,10,96,Cetaphil,SKU-BEA-001362,1533.67,844.29,346,2024-06-08 11:34:35,True,full_load
1363,Nike Dumbbell Set Lite,13,77,Nike,SKU-SPO-001363,7964.86,5003.14,84,2025-04-27 20:33:52,True,full_load
1364,Nike Jogger Pants Mini,7,173,Nike,SKU-FAS-001364,4615.27,2540.87,277,2024-08-21 00:00:48,True,full_load
1365,HarperCollins Fantasy Novel Plus,15,195,HarperCollins,SKU-BOO-001365,822.84,398.13,339,2023-06-07 11:49:01,True,full_load
1366,Nivea Lipstick Max,11,70,Nivea,SKU-BEA-001366,1315.43,1029.81,194,2023-06-29 11:46:19,True,full_load
1367,Pedigree Dog Leash Standard,19,150,Pedigree,SKU-PET-001367,1173.76,604.71,166,2023-07-16 19:05:36,True,full_load
1368,Uniqlo Hoodie Plus,7,157,Uniqlo,SKU-FAS-001368,2010.0,965.69,156,2025-07-21 15:53:44,True,full_load
1369,Under Armour Cycling Gloves Max,12,197,Under Armour,SKU-SPO-001369,2939.62,1865.77,252,2024-10-17 23:47:03,True,full_load
1370,Fisher-Price Toy Car Plus,14,106,Fisher-Price,SKU-KID-001370,406.91,294.51,424,2022-01-05 03:39:09,True,full_load
1371,The Ordinary Conditioner Standard,11,197,The Ordinary,SKU-BEA-001371,544.34,417.92,207,2024-01-27 08:05:09,False,full_load
1372,Adidas Sneakers Standard,7,178,Adidas,SKU-FAS-001372,1206.22,933.35,107,2023-06-22 03:23:50,True,full_load
1373,Hasbro Building Blocks Standard,14,119,Hasbro,SKU-KID-001373,3551.64,1857.67,24,2024-10-28 11:20:51,True,full_load
1374,Asus Portable SSD Max,3,86,Asus,SKU-ELE-001374,13353.94,8864.79,117,2025-08-27 02:41:32,True,full_load
1375,Royal Canin Cat Litter Plus,19,158,Royal Canin,SKU-PET-001375,712.55,342.99,419,2022-04-22 11:16:41,True,full_load
1376,The Ordinary Lipstick Pro,10,68,The Ordinary,SKU-BEA-001376,843.63,657.14,180,2022-09-26 15:59:52,False,full_load
1377,The Ordinary Sunscreen Max,11,120,The Ordinary,SKU-BEA-001377,538.74,415.54,53,2023-01-31 10:46:23,True,full_load
1378,Dowell Wardrobe Organizer Mini,5,70,Dowell,SKU-HOM-001378,5288.4,2587.29,201,2022-05-28 22:27:25,True,full_load
1379,Royal Canin Dog Leash Pro,20,167,Royal Canin,SKU-PET-001379,469.76,287.62,340,2024-08-20 11:24:41,True,full_load
1380,L'Oreal Serum Mini,10,61,L'Oreal,SKU-BEA-001380,2109.53,1561.79,178,2023-08-03 05:56:51,True,full_load
1381,Dowell Electric Kettle Max,4,199,Dowell,SKU-HOM-001381,11707.69,9318.16,306,2025-03-06 04:06:53,True,full_load
1382,Uniqlo Slim Fit Jeans Plus,8,125,Uniqlo,SKU-FAS-001382,4646.79,2638.81,206,2023-09-28 00:34:41,True,full_load
1383,Simon & Schuster Programming Guide Pro,15,136,Simon & Schuster,SKU-BOO-001383,541.03,245.11,85,2023-09-30 18:12:46,True,full_load
1384,Penshoppe Sneakers Max,7,190,Penshoppe,SKU-FAS-001384,2379.65,1427.94,153,2022-01-03 22:07:37,True,full_load
1385,Uniqlo Jogger Pants Lite,9,27,Uniqlo,SKU-FAS-001385,1142.79,634.26,324,2023-11-22 15:27:15,True,full_load
1386,Logitech Power Bank Max,2,66,Logitech,SKU-ELE-001386,18193.58,13506.7,414,2025-01-24 01:07:34,True,full_load
1387,Adidas Sneakers Standard,8,178,Adidas,SKU-FAS-001387,2506.8,1688.54,178,2024-05-13 16:06:05,True,full_load
1388,Oster Nonstick Pan Lite,4,147,Oster,SKU-HOM-001388,6760.83,4146.12,110,2025-01-12 09:38:30,True,full_load
1389,Mattel Educational Toy Standard,14,73,Mattel,SKU-KID-001389,1681.78,1116.81,236,2022-07-10 13:08:28,True,full_load
1390,Nivea Facial Cleanser Standard,11,156,Nivea,SKU-BEA-001390,2321.04,1312.26,235,2022-05-01 21:49:39,True,full_load
1391,Maybelline Shampoo Standard,11,174,Maybelline,SKU-BEA-001391,1982.36,931.98,53,2025-03-23 11:29:11,True,full_load
1392,Under Armour Basketball Lite,12,10,Under Armour,SKU-SPO-001392,345.13,173.51,330,2025-05-13 02:52:12,True,full_load
1393,H&M Jogger Pants Plus,9,9,H&M,SKU-FAS-001393,1477.89,838.83,91,2024-07-17 00:01:54,False,full_load
1394,Oster Storage Box Max,5,81,Oster,SKU-HOM-001394,6175.77,3751.65,360,2025-11-05 02:32:39,True,full_load
1395,Uniqlo Hoodie Plus,9,192,Uniqlo,SKU-FAS-001395,3016.24,1585.82,394,2024-05-03 21:27:11,True,full_load
1396,Philips Wardrobe Organizer Max,6,150,Philips,SKU-HOM-001396,8747.95,4087.46,127,2024-11-17 11:01:03,True,full_load
1397,O'Reilly Self-Help Book Pro,16,51,O'Reilly,SKU-BOO-001397,327.05,163.09,450,2023-07-26 16:34:19,True,full_load
1398,Hasbro Building Blocks Max,14,92,Hasbro,SKU-KID-001398,2976.19,2074.7,232,2022-03-31 18:40:34,True,full_load
1399,Decathlon Resistance Bands Mini,13,137,Decathlon,SKU-SPO-001399,2378.14,1208.25,43,2025-04-25 06:35:44,False,full_load
1400,Uniqlo Slim Fit Jeans Pro,8,60,Uniqlo,SKU-FAS-001400,4349.64,3367.41,3,2024-08-08 20:26:05,True,full_load
1401,Pedigree Cat Toy Max,20,49,Pedigree,SKU-PET-001401,2660.09,1933.82,438,2025-11-15 20:10:27,True,full_load
1402,Penshoppe Sneakers Lite,8,127,Penshoppe,SKU-FAS-001402,3034.1,2057.66,221,2022-12-19 04:23:53,True,full_load
1403,Adidas Casual Polo Max,7,173,Adidas,SKU-FAS-001403,1433.52,1125.13,395,2025-01-11 11:15:22,True,full_load
1404,Logitech Bluetooth Speaker Plus,1,106,Logitech,SKU-ELE-001404,41054.61,29945.63,266,2023-02-21 08:53:14,False,full_load
1405,Nestle Chocolate Cookies Max,18,51,Nestle,SKU-FOO-001405,204.03,127.49,369,2024-11-12 07:33:20,True,full_load
1406,Aozi Pet Shampoo Lite,19,94,Aozi,SKU-PET-001406,3194.96,1452.9,78,2025-06-18 03:08:27,True,full_load
1407,Whiskas Pet Shampoo Pro,20,7,Whiskas,SKU-PET-001407,773.79,532.76,212,2024-11-05 20:36:37,True,full_load
1408,Aozi Cat Toy Mini,19,187,Aozi,SKU-PET-001408,3120.05,2135.85,398,2025-01-04 03:04:38,True,full_load
1409,Zara Jogger Pants Max,8,37,Zara,SKU-FAS-001409,4631.79,2358.2,298,2025-12-29 15:30:01,True,full_load
1410,Dowell Dining Chair Pro,4,33,Dowell,SKU-HOM-001410,10081.39,7475.38,410,2025-05-22 17:30:39,True,full_load
1411,Coca-Cola Potato Chips Pro,17,68,Coca-Cola,SKU-FOO-001411,599.96,466.06,193,2025-06-04 16:27:11,True,full_load
1412,Jack 'n Jill Fruit Juice Plus,18,28,Jack 'n Jill,SKU-FOO-001412,642.92,334.6,290,2024-04-29 01:01:06,True,full_load
